"Data Source","World Development Indicators",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Australia","AUS","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800174908821246","0.796023348301304","0.789174659091054","0.786030935634585","0.736937722186723","0.632682984716883","0.642368881641239","0.633363255409047","0.626462841689085","0.596833025553693","0.537327383578026","0.528091182246003","0.511710479237473","0.529282818818098","0.507460498835622","0.502048357297775","0.472158699389795","0.501388115788931","0.488486593041375","0.491970550318543","0.483659473352375","0.481032520918169","0.467311634330143","0.46494422922283","0.459308838534611","0.459004723698612","0.453618490368651","",
"Austria","AUT","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.20506238299685","1.21631397707856","1.19033416196823","1.20587469997168","1.17569570487007","1.4448356318217","1.4552980935595","1.18987004788508","1.17908179329271","1.04167604389443","1.03867912842254","0.890164276472675","0.870895088856469","0.866673329530992","1.00225378607792","0.995717171516017","0.981724462831053","0.840810541361873","0.831455629370339","0.608441408032084","0.602306808419294","0.540032178949708","0.52385577147757","0.512118662218594","0.509972223512893","0.47861005363571","0.493914597315177","",
"Azerbaijan","AZE","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.42185281971601","1.44734882682729","1.56942262511045","3.90118396468674","3.35929733331877","3.19368327162471","2.57323913969072","2.46832677390272","2.48248508442587","2.42867814382069","2.37769346808568","2.17781033062367","2.11501614462324","2.08773741966348","2.03895498086863","1.98866702317161","1.9248794661605","1.86614072805451","1.83225907436704","1.8050394410479","1.77139628393699","1.74345491706409","1.71149123829263","1.68157133248164","1.65000620136559","",
"Burundi","BDI","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.465255675440742","0.463374314930036","0.499572289263115","0.497042596550524","0.646989065123636","0.553377421594758","0.832137765702534","0.831043870428173","1.63932758174309","1.69960983681878","1.67622730231662","1.81980504535596","1.75515274991138","1.85378287568069","2.57735567126433","2.50983733805428","","1.45152710613025","1.40146736380966","1.35617876906786","1.31291917612971","1.28145398463159","1.24957551184818","1.22096296547868","1.19192071544195","0.926760596490245","1.11651861403843","",
"Belgium","BEL","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.68437000241847","2.50149408545252","1.9378727798785","1.70716717556507","1.27308915323237","1.12510392909176","1.1030207043895","1.0537427781875","1.02700409744083","0.956033890542707","0.890918278310628","0.91466840252467","0.901046478138015","0.93113248303593","0.806250953223783","0.80155024149409","0.863014375446205","0.825783414373036","0.818279439491173","0.824580097382404","0.731185867013627","0.698974980390724","0.624955978263746","0.754689337668537","0.75435736677116","0.726867710076766","0.6753621879497","",
"Benin","BEN","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.306967235340524","0.346052407165262","0.33384045287842","0.367357359729184","0.353889913695097","0.311435307207466","0.302162823541878","0.29332135403566","0.284818139716173","0.276521750329648","0.268363310985654","0.260701250651753","0.246178426656339","0.237971543966081","0.194512731020339","0.251049543999885","","0.237105745012925","0.230562434001503","0.203185841898434","0.1975500523712","0.2505621740206","0.243081376699737","0.235759678807999","0.22860195030121","0.228633281830267","0.221728632807605","",
"Burkina Faso","BFA","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.258954383631597","0.252380006556833","0.222602515260021","0.217956517190473","0.213214665947107","0.23856862530736","0.233938795705792","0.222435018389815","0.223129008839174","0.219350738849955","0.235351258629373","0.290037596634093","0.288208316971507","0.294027536266826","0.196678267166607","0.211268002381225","","0.202918271374419","0.198664655650579","0.197968172250637","0.193864764342564","0.190285785984164","0.186738134911697","0.183295988443228","0.180028898962122","0.174237342608137","0.168701223061767","",
"Bangladesh","BGD","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.297809730866455","0.300376627374597","0.29136711109591","0.282363673169273","0.288715466564194","0.421386171188367","0.400230103584913","0.395393166966775","0.382492303266697","0.416803559094699","0.287822545341662","0.409015552683594","0.39798064382772","0.365395147064479","0.474157491089523","0.465158553723118","0.388007155722248","0.393999392813062","0.387687004598284","0.381476729113246","0.375383125137698","0.368664243432729","0.36211510622289","0.355731322660578","0.349522253937164","0.343539784495837","0.337926740908486","",
"Bulgaria","BGR","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.20438857161026","2.67880054827787","2.49446241941186","1.33323111894755","2.07870442667903","3.58672673576196","3.68786352276525","3.7009400114497","3.77657292868911","3.26593709570653","3.31094806583026","3.17202823988627","2.9945495688609","2.53723315023465","2.50526621695664","2.549205667514","2.17888595594699","2.13210827130083","2.09304389420026","1.86101231205742","1.90644844547759","1.41451344625118","1.41037036683644","1.39993636652879","1.40313822394739","1.41433960955256","0.956266539897701","",
"Bahrain","BHR","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6919271398179","3.60034383283604","3.04508023786427","2.93469055784275","3.22671721856976","7.76087201157922","7.68910268550434","7.68402974843555","7.44329175561728","7.26237608463501","6.94062491815301","6.50590134353","5.97492817221515","5.65052306944863","5.08158361503858","4.63171267501257","3.7874483960156","3.41372966135802","3.09416017978699","2.91237580124008","2.72499786453148","2.67634883305139","2.62961601660469","2.60181645829406","2.5644979132156","2.50161332205508","2.38371430706307","",
"Bahamas, The","BHS","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.45285485979951","2.17934660464609","2.11611866336302","2.07714353324744","2.06330476945793","2.02372821330095","1.96178203375491","0.534556080872395","0.518137697971779","0.47976881837403","0.464729214175322","0.452638725874619","0.440853821074863","0.499046820572706","0.417504102220539","0.405803940073139","0.393467513470476","0.385344225730114","0.577721289473918","0.567715338795046","0.559476674126356","0.552145936418272","",
"Bosnia and Herzegovina","BIH","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.57750607281656","","4.49671771726052","6.09494735489222","15.2963104221108","5.84296686833961","5.85159803059705","5.83989585971755","5.14561410873224","1.62028160494294","1.32981581379355","1.25466746306906","1.59188668419953","0.788995096395476","0.589776808796325","0.589417596472925","0.590411713768401","0.696058127467413","0.699561558705431","0.706480468326237","0.713041529575944","0.723681263202875","0.734631508835168","0.742808552060975","0.744881599296264","",
"Belarus","BLR","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.17596054258216","2.44545206520553","1.37921230002748","2.25381469787974","1.97572249107544","1.89688948147322","1.91992762505797","2.18384438584894","1.89695159254396","3.98630232951738","3.89499359932295","3.72913397642714","3.68803966709565","3.68758683712856","3.67504637486798","3.65588493591613","3.63426215541535","3.61037262779434","3.59268736707116","3.09749320658966","3.09364018066859","3.09095486834195","3.08997015245287","3.08957378351943","3.0459667459252","",
"Belize","BLZ","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.61676259458061","1.57691397934243","1.54440154440154","1.51496788268089","1.48218414655837","1.57787531916114","1.50933040614709","1.36750800968977","1.29612027996198","1.2310650471322","1.22957233238694","1.17571611799914","1.12666823717391","1.08111295664737","0.943155988568949","0.904780862075205","0.862619257112296","0.823018172241243","0.785959617394858","0.789088039679856","0.755711016107441","0.721153846153846","0.690921294194287","0.677026242826746","0.663821716453295","0.930405656866394","0.899366845740599","",
"Bermuda","BMU","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.08975593099665","1.1660476602547","1.10331663877344","1.07288151163641","0.911971317199258","2.02716784412123","1.97033735495274","2.10656409549479","2.05223549780228","1.97196411025319","1.92271620128739","1.839641704302","1.78575705165784","1.73371151495301","1.66909175881035","1.66951836303248","1.92448639979373","1.91238643477483","1.86040131321918","1.82341297323265","1.7844324143006","1.74868974376651","1.78170628785992","1.73200762582973","1.40909208753233","1.46574802144603","1.42838256338097","",
"Brazil","BRA","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.492192935760012","0.477960225186991","0.466080209695785","0.453102172442758","0.440349078996512","0.983586746620929","0.956229084332816","0.956394305789728","0.927812841835173","0.873588401348977","0.845788592201472","0.824379210126179","0.797431748572376","0.780530390574532","0.772512576690286","0.740271816371407","0.811551918463529","0.767412665218971","0.75349256606429","0.732525140895689","0.733272302675748","0.73474029075791","0.726546872853584","0.716763788789599","0.725123488182137","0.713087172057368","0.706783662114818","",
"Barbados","BRB","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.417603374235264","0.419718368974418","0.417385497245256","0.422718704956204","0.421526894797943","0.413818788752405","0.410475330432641","0.407622541526546","0.405071495118889","0.405795558866966","0.403981536057008","0.402717351836325","0.401508619271097","0.656603129370515","0.400036724682922","0.400656814449918","0.399021416329788","0.403676767409388","0.398128145049179","0.409508656744473","0.40531561461794","0.399559829171798","",
"Brunei Darussalam","BRN","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.63685957175979","3.51367257842078","3.3914400054263","3.27110064358905","3.94054505619217","6.83008271989072","6.68660401343199","6.42700906172769","6.20113607553737","5.7790869703054","5.60224089635854","6.02462020048942","6.485398761107","6.32286810024405","5.75973827749267","6.17880333430696","4.97627973327141","4.8966001273116","4.81322031178972","4.85536268246978","4.75847523020732","4.64775073987167","4.54540987312164","4.44927585029269","4.35681618003777","4.29465512758608","5.55435695694685","",
"Bhutan","BTN","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.64422949796659","2.69998812005227","2.750033000396","2.22402615454758","2.71883938184468","3.15696426316454","3.53321219462952","3.36726251178542","2.73841308961457","","","","","","","","","","","","","","","","","",
"Botswana","BWA","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.25495970533546","1.41189664109789","1.36286201022147","1.31648235913639","1.27216289500658","1.49357849106401","1.45226407970025","1.4122698000226","1.53463427242181","1.59184972938555","1.57309132896329","1.51820172042619","1.53950592123301","1.48751338762049","1.36922904189567","1.45592388959332","1.40534490996849","1.37616457927521","1.34755370001495","1.2594745472189","1.29044944510674","1.17834273388981","1.09121066185564","1.02104321443852","0.99764650438917","0.835365282033242","0.816875559900123","",
"Central African Republic","CAF","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.331474314884025","0.323466002914429","0.314814873113865","0.306020494192496","0.297446864835683","0.361635402080705","0.353102606674063","0.345068182022086","0.333971815477536","0.329825964031819","0.348194129833853","0.265813363576987","0.22054401685826","0.219489710810112","0.119718326720891","0.17628383107073","","0.170569195089654","0.167933726634121","0.174020842724934","0.17227659417377","0.171799658691345","0.444837186860547","0.445232326598398","0.445591866280888","0.444515712403243","0.43921955804273","",
"Canada","CAN","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.591173896043905","0.580743151350039","0.554416447615827","0.51086536694451","0.500427264798685","0.502909868387092","0.525189863045884","0.470695239529491","0.445570377538565","0.437569963496218","0.421921462368702","0.400796110834616","0.36353532914229","0.354804496386696","0.403778617169702","0.400343551153305","0.357301649014104","0.350210506610688","0.344575132938702","0.351284501213637","0.347370650035173","0.34471640779269","0.342604131930414","0.336841578534999","0.358142580744826","0.342058320487565","0.338745057458689","",
"Central Europe and the Baltics","CEB","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.73084968430687","1.82526446061206","1.66852823588454","1.57344373176364","1.60376655375245","2.19123397138322","2.07518712987518","2.01558886473423","2.00349226504199","1.93037634691335","1.86098009964377","1.53350855183382","1.45678024451746","1.35539173832993","1.21614293828718","1.22899645568465","1.11074694219942","1.08789667304634","1.06462211360448","1.00436358591888","0.990885717551221","0.951037433029328","1.05568714672522","1.0464899073954","1.05232416357909","1.05294095215586","1.0329562919526","",
"Switzerland","CHE","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.577709549696414","0.570450951849272","0.79780608473833","0.895350648732708","1.00513106522502","0.807599044049641","0.694582611823984","0.668130311362464","0.661611585196202","0.692899629861523","0.69313022866041","0.661091625079152","0.674435709904675","0.664283780098396","0.0964368047207745","2.61276101242811","0.542931480630801","0.53391708267706","0.521544551922935","0.571868617537751","0.5682468079235","0.508886120979194","0.492671377315583","0.456354962983707","0.438535460230315","0.435161099962632","0.428428774789819","",
"Channel Islands","CHI","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.90046751500869","1.77119226626609","1.73958226579077","1.6688976078711","1.8186366394305","2.31919468997184","2.12345138657512","2.15267010853746","2.07441842257543","2.0118966322","1.9224438303992","1.98102720637716","1.87965978959027","1.78609696487181","1.73643050662905","1.72144676322004","1.48459994211502","1.42302439657894","1.37955568127817","1.37721552452135","1.29627191442914","1.2535210348683","1.26623535102347","1.24776349272169","1.26669532210401","1.25010964872204","1.3787190919229","",
"China","CHN","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.546923342896106","0.493698673890186","0.480146264221459","0.452935650172032","0.431332819811738","0.600137727975775","0.590329959827225","0.512922399240291","0.532627809145993","0.526712617139731","0.532081914410806","0.514399633494717","0.504443737206297","0.49708922445372","0.493543761501443","0.489978048370145","0.467956472830723","0.372649779539228","0.371109212389747","0.377852478606923","0.377585047400315","0.376326525284919","0.381526148981964","0.380911301947461","0.380511250160915","0.361211636879982","0.342417871314973","",
"Cote d'Ivoire","CIV","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.32869536863843","0.317291900933854","0.306189998242469","0.295522246914748","0.28543646089235","0.276170363974128","0.26816059530222","0.260478213689033","0.253382487283578","0.248070630669964","","","","","0.280727320819549","0.293420614126257","","0.285976222732732","0.281919856416733","0.271037713546304","","","","","0.33286098140998","0.326215400289784","0.320260348604671","",
"Cameroon","CMR","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.470559736944832","0.477673633868334","0.232293792800131","0.225849022939485","0.219625717512644","0.419990254802393","0.383152324200265","0.373146046661153","0.36323765390552","0.353407520128237","0.343674782264142","0.470746225099644","0.472682695174881","0.45959336725161","0.320003205597329","0.310776961320159","","0.293345084142211","0.284753798770433","0.277568833465909","0.270579842104999","0.261749819069687","0.25536933285092","0.248067877359091","0.240973140946748","0.236109210801936","0.229497781374333","",
"Congo, Dem. Rep.","COD","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.40375827007053","0.424753471315442","0.306388089537494","0.261815607456718","0.25245461623364","0.397643385715367","0.387245109736698","0.447120405228127","0.493825058216014","0.514911282005491","0.501685913080782","0.427984823468879","0.415971081935674","0.485071671323371","0.307805781477518","0.302961165738634","","0.626523097365457","0.640722252674209","0.652962664087669","0.631920623774809","0.516768990134466","0.500285787091337","0.484225694259716","0.468590280086794","0.453346507678525","0.438804690140642","",
"Congo, Rep.","COG","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.955626035925168","0.928464876173734","1.00174503985944","0.971749304227498","0.94156993604857","1.52468111796558","1.32872119443177","1.28749065496366","1.24767516527537","1.20790452722617","1.17095287461124","0.910062331685868","0.88402674180894","0.857650708884046","0.831191859861052","0.804647105248512","","0.748813598454948","0.722042513863216","0.697264572974839","0.674873882943125","0.657161914838387","0.641199984397467","0.626363972797013","0.61226239117036","0.597880811463767","0.582612512186312","",
"Colombia","COL","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.943094452366914","0.914889646010898","1.12056596481616","1.08897847238413","1.09941323713116","1.68930081257975","1.62400910558865","1.56150262199248","1.50158171327062","1.43066584550989","1.47341136726729","1.50862862613052","1.45489761975204","1.62925948925978","1.73619732171928","1.67804633455499","1.92440781063943","1.92441299082715","1.86470202991644","1.94479894108931","1.89477560103958","1.83477061699613","1.78297609063019","1.82291942696133","1.79982658478334","1.8666287365845","1.84893888740074","",
"Comoros","COM","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.879739597079265","0.85665578713817","0.831642327267889","0.80571737046079","0.780560911070695","0.870104715210944","0.845501198406047","0.822621372418578","0.801030891930484","0.813923518320062","0.792450587403998","0.833050309830635","0.809026243566686","0.786420335620002","0.589070388020665","0.574336354342557","","0.546439129413179","0.5336748852599","0.625355019255723","0.611025963511566","0.597743518218724","0.584177551030343","0.570778970600127","0.557898211471317","0.545633116292605","0.533689126084056","",
"Costa Rica","CRI","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.681563950719518","0.665140722991337","0.655878557526288","0.628513291092003","0.605291152610545","1.16867854919379","1.17162836816035","1.04011465575582","0.983306771280291","0.960331451540989","0.952835862266957","1.27665751242992","1.47300365350404","0.939842349738558","","","0.509746090374923","0.492366109652887","0.484919018523907","0.470370046835418","0.472306683187762","0.45324311637017","0.449134796810043","0.440036100920933","0.423467899620823","0.422008701130424","0.435012852854239","",
"Caribbean small states","CSS","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.691646637732782","0.685227857840671","0.477985425268413","0.46868987587686","0.460194340069811","0.768253666902908","0.803171653289087","0.791146409759469","0.804900235762667","0.784400486730558","0.785114534806234","0.594180887585139","0.501214510085259","0.485977523539536","0.34242315547096","0.478486065825047","0.47117441008754","0.499019721107638","0.509969738395724","0.465462438427783","0.458264760124714","0.402241591584832","0.396889902483539","0.409076804487649","0.49607473020442","0.505356467567621","0.515452655135093","",
"Cuba","CUB","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3095115449674","7.19551174503758","4.18005977724342","4.13434690194487","3.26591626797216","2.8621912613146","2.70878840219726","1.78386791790324","1.77510777600567","2.04102755364891","1.86803658964166","1.59063574090496","1.57626103056598","1.55936312598751","1.59618448061753","1.58261324430717","1.54971832849828","1.5191088907247","1.49664662538679","1.45055927225345","1.45375872688475","1.44845847566916","1.44411126810375","1.441014321392","1.43994440098122","1.43889471540664","1.44211200072125","",
"Curacao","CUW","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.92504570383912","2.83949740895861","2.77766204185937","","","3.60270408675311","3.50267078647469","2.54494864051267","2.52085880104917","2.48747584834496","2.42661729549009","2.32214617910197","2.12423180627006","2.04200464202243","2.15966607635794","2.07487299847135","2.0216229024487","1.96651257744858","1.92793296890917","1.88361204951009","2.17773010494097","2.17717974112906","2.16399886623432","2.14717675727472","2.10884274979863","2.10970115049036","2.57557050930885","",
"Czech Republic","CZE","Armed forces personnel (% of total labor force)","MS.MIL.TOTL.TF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.10656792441241","1.75143890436209","1.78331968059969","1.46598251563763","1.31069996636584","1.25486599990031","1.14969024914135","1.22834794187683","1.15348748758345","1.07131990898066","1.22073930780571","0.526837492097438","0.540484718277166","0.501339444018413","0.520642310633714","0.518701793152099","0.505566835455624","0.544159410985262","0.51122624159654","0.507670570194708","0.452843065262766","0.465928245547191","0.469434562789637","0.430625091299016","",
